date,phase,sst_raw_mean,sst_raw_std,sst_large_scale_mean,sst_large_scale_std,sst_meso_mean,sst_meso_std,sst_submeso_mean,sst_submeso_std,msla_raw_mean,msla_raw_std,msla_large_scale_mean,msla_large_scale_std,msla_meso_mean,msla_meso_std,msla_submeso_mean,msla_submeso_std
2024-10-17,pre,30.167643435692035,0.5292501597888816,30.116686311536355,0.265889852206524,0.016225665723332172,0.12207772981261734,0.003319717146678343,0.1296886215376529,0.11468852428964253,0.09399260971165267,0.11044256095513419,0.01548671123350399,0.0022346695346572827,0.04478615434167919,0.0034346509614705837,0.030351202989382937
2024-10-18,pre,30.149672541166,0.5508490044903551,30.09416183420926,0.24653929873119593,0.01902678915206007,0.1505824949872266,0.0044671166531723315,0.15391497424301784,0.11469602199816681,0.09665487726217425,0.11030230681966723,0.016978095218486578,0.0023043761608524203,0.04524856100984721,0.003364979684569687,0.031171165562097227
2024-10-19,pre,30.174490402017504,0.5481917761540778,30.11854263411115,0.2342688643559469,0.01900590887676969,0.15480431063211672,0.00536456243114182,0.1632595029179906,0.11571737855178735,0.10125080146791077,0.11084111413194739,0.01930720674596418,0.002567064607679628,0.04615666272812564,0.003473244327525877,0.0322753551403715
2024-10-20,pre,30.189445779557925,0.47230861817399483,30.149564228168074,0.18843642658378248,0.010955453119127984,0.14872908037492272,0.001417499573541031,0.15039655303398325,0.11801583868011001,0.10794038993104992,0.11226876322545137,0.02254381403583748,0.003049448286971874,0.04760759300301956,0.0038056249666506914,0.03365419451323028
2024-10-21,pre,30.200029906542053,0.4027295808113328,30.182135678652802,0.1076398520855473,0.0034196401549407437,0.16108855845754433,-0.0021782033930407164,0.1596226015059941,0.12149154903758021,0.11666269150608018,0.11453347515581473,0.02646446124223939,0.0037230580289696947,0.04970865995439375,0.004355335873302009,0.0353274175074948
2024-10-22,pre,29.87121361815754,0.5072937974026785,29.837649343343706,0.2403970810036419,0.01014650340628996,0.14177165175209513,0.0013621500709797762,0.14617743126691668,0.12554612282309807,0.12681876710960532,0.11718077309804857,0.030560262316032816,0.004509319667517136,0.052469555347685395,0.005058991825769493,0.03731386359776012
2024-10-23,during,29.940690164663998,0.44058841457464315,29.910076833084133,0.20755746826422333,0.009504311257619512,0.12725008473719143,0.002919820600005527,0.10546664957199732,0.12919901008249313,0.1370777532539479,0.11944720075491526,0.03419989319575224,0.005288029055230407,0.05560102247238675,0.005810738895392165,0.03945644314323112
2024-10-24,during,29.804228274736683,0.43910966905588017,29.800997651308812,0.15727853976792996,0.005203824810673561,0.1866388989274049,-0.00017241521103791437,0.11374886105083545,0.13133937671860677,0.14561428469997634,0.12048013574728049,0.03672125631793168,0.005912709066264576,0.05852470175462556,0.006466416839981869,0.041409244393711304
2024-10-25,during,29.563462661326213,0.4551951048853927,29.596306985203494,0.1456328672588681,-0.009253115099045195,0.16548142936836702,-0.007807951583762265,0.14733205727962634,0.13103297891842347,0.15087334087146795,0.11955687394519307,0.037652030655897555,0.006267307199596303,0.0606782476344998,0.006910946266937572,0.04282236732807585
2024-10-26,post,29.60684919151461,0.41259328873471696,29.635741292959263,0.12253767894557487,-0.00849039808563641,0.14174775557561273,-0.007899120954975466,0.1432444468191851,0.12782324472960588,0.15203101518716267,0.11634137309436286,0.03681943790047705,0.006284990822356778,0.06171594985346642,0.0070692559274629484,0.04341548492975542
2024-10-27,post,29.623348464619493,0.36332153515967913,29.643835848773882,0.1003029045366772,-0.0065991721262686,0.12340878948521891,-0.007935541570995611,0.13265126265973906,0.1220521906507791,0.14925682906093066,0.11116864932372349,0.03440353073302819,0.005968964325534225,0.0615844743003935,0.006924725740558246,0.04312347949428069
