date,phase,sst_raw_mean,sst_raw_std,sst_large_scale_mean,sst_large_scale_std,sst_meso_mean,sst_meso_std,sst_submeso_mean,sst_submeso_std,msla_raw_mean,msla_raw_std,msla_large_scale_mean,msla_large_scale_std,msla_meso_mean,msla_meso_std,msla_submeso_mean,msla_submeso_std
2024-05-19,pre,31.45415951515911,0.44811819543715203,31.473393550639194,0.11101038922657022,-0.0077870058823654,0.17564487577317947,-0.016959517375187208,0.2265612353765899,0.09057782491322793,0.11671339564868266,0.09317962443637923,0.009607479677829189,0.00017818350434074175,0.06670861971569408,-0.0022790448005525167,0.03841047937061653
2024-05-20,pre,31.48060674016537,0.44328102503747946,31.48462038832849,0.09011170583522164,-0.0022682571730918703,0.17419093623603563,-0.01526722905453967,0.2398580466210873,0.09299141920555341,0.1160667105975629,0.09507063855283544,0.008258790998448375,0.00042762204356316307,0.06631185172358015,-0.0018876431517319571,0.037534757007646725
2024-05-21,pre,31.477224379854675,0.4757037925411099,31.465589523855428,0.13131438870079712,0.0036036066852035697,0.17515979025692874,-0.01143107102366197,0.22919918949166082,0.09686775935210182,0.1158110392512286,0.09817208934067187,0.006813167231906143,0.0007961991703651407,0.06604488745439813,-0.0013642984313694487,0.036548495039705524
2024-05-22,pre,31.478761024805813,0.4827210373176804,31.469706426541464,0.15457943827184192,0.0015518175008340923,0.1813794499838026,-0.011333815070565878,0.20642043068438032,0.10265661396066333,0.11628397627731236,0.1028492494742161,0.005542464157209722,0.0013276117470166584,0.06604832259247267,-0.0006785074070958855,0.035515364492954386
2024-05-23,pre,31.446840923327485,0.49057647380940905,31.438743584910902,0.16493056353573693,0.0013528887540391605,0.1843119073607257,-0.010091466172325566,0.18207094257170922,0.11019091785576553,0.1178002238149753,0.108926799909524,0.005175395317032686,0.0020237931608019987,0.066361181484199,0.00016889352547824085,0.03463978139791249
2024-05-24,during,31.266579804560262,0.471420474658131,31.24507573173814,0.11073666519500587,0.005431252379335912,0.20715638533605304,-0.0051371453897173305,0.15746587842013615,0.11854691477053607,0.12062220922131561,0.11560528496543725,0.006389406678994989,0.0028250489010794052,0.06701570558812438,0.0011157977894425178,0.03413963123569631
2024-05-25,during,30.90145533700827,0.5087415342235728,30.85645252271359,0.18104580695794822,0.01494940687298597,0.17911219804328787,0.0028576670754059076,0.11317532757406147,0.12635059776320864,0.12447151110736906,0.12176536700566201,0.008463732655495491,0.003607592631191585,0.06792859185329261,0.002038372464856712,0.03408389219135349
2024-05-26,during,30.697186419443746,0.5629632251844088,30.640273455865696,0.19291517506476638,0.020390496023252245,0.2024372274914628,0.010784663203578614,0.10354381603959781,0.13208297338989589,0.12829064805824192,0.12619504518676924,0.010323674533746934,0.004219787889856554,0.06880133948522853,0.002790848447730008,0.03434088242249605
2024-05-27,during,30.014566305437235,0.4505913558407299,30.03366501457713,0.13707691571307856,-0.0005935240259998446,0.16929175574247074,-0.0019519612233423285,0.10245722949056071,0.13457554955649828,0.1307326163302701,0.12798329424055943,0.011289752909517522,0.0045304804227409455,0.0692459755231443,0.0032516099241219976,0.03459647138388919
2024-05-28,post,29.994585442245054,0.5267785789364523,30.00051326046806,0.10828959989194993,0.00789707464866128,0.2021376626548018,0.003556400740564866,0.15285415858014997,0.13346546471268803,0.13098253857531258,0.12687787134873904,0.011121180532362843,0.004482338046982085,0.06899778451746667,0.003367426969895029,0.03459251430795091
2024-05-29,post,30.063186419443753,0.5065485633993229,30.06706556694814,0.09855479734197807,0.006623760005789417,0.19798976915407016,0.001405775409210551,0.1797344365613393,0.12926168530659468,0.12903681952777324,0.12331625846191022,0.009982507192471918,0.004102403940984599,0.06800911658523255,0.003173836806440132,0.034314735512858574
2024-05-30,post,30.130948352543225,0.4955317968694204,30.148037483384496,0.10251135375193444,-0.00027803243778182197,0.18961392875816568,-0.004564691996492202,0.20697062281258416,0.12329409949865021,0.125725750483504,0.11838512628359263,0.008432286537996039,0.0035066445223206418,0.06649384583112136,0.002781420030690182,0.03391972423747017
2024-05-31,post,30.141435354547735,0.47137595403825033,30.157253804282522,0.09811581989888571,-0.0013014982069643655,0.19528520463315585,-0.0055556640099056346,0.20431426385926793,0.11744109139992288,0.12220616086222767,0.11360507375992465,0.0072964808322041105,0.0028763937416940535,0.06482856566134192,0.002346493804224225,0.03360388123134103
2024-06-01,post,30.241032322726134,0.44925957309124054,30.257864102119537,0.09332969651471046,-0.002879244066492695,0.20760654461105735,-0.007352998440000883,0.188340773554858,0.1135205167759352,0.11922332356787978,0.11044260531912248,0.007198847317413888,0.002392870244320864,0.06329991279728127,0.0020232636171021736,0.03343230661121242
2024-06-02,post,30.22518228514157,0.4810106136514994,30.243627377508563,0.12653774685472693,-0.003730740538775816,0.21462848019369737,-0.008610694891307002,0.1821937880440201,0.11266471268800618,0.11703623655794765,0.1098221722410366,0.008057382484357556,0.0021663519809881015,0.06203422847184848,0.0019100083263797554,0.033306805738567175
2024-06-03,post,30.38113968930093,0.6127753792401914,30.374908358700534,0.2619225052145556,0.0005270889295647871,0.21548206532326425,-0.007060486351251504,0.18239382710291782,0.11490788661781719,0.11559849357838971,0.11176121760571008,0.00953251255700373,0.0022131857598024136,0.06101259812966053,0.0020231653720699416,0.03312637648063841
2024-06-04,post,30.381960348283638,0.5737250734485656,30.367662077630865,0.25735648837249936,0.0016698867771792745,0.19383308511764022,-0.0057421249168262386,0.17069693738331296,0.11926737369841883,0.1146876704224992,0.11545199972443317,0.01137379476686127,0.002456699582831825,0.06007412740901227,0.0022999560138590135,0.032881705655918456
2024-06-05,post,30.360993140816838,0.5445085114943194,30.34903972461106,0.23364854556427464,0.0006803921794758191,0.1936071097062297,-0.005875371758918048,0.15831090845197116,0.1240991129965291,0.11402072082504285,0.1195679523425229,0.013218798329460074,0.0027444655858849293,0.05913565449178821,0.0026041884466001656,0.03265106707138457
2024-06-06,post,30.3039135241794,0.48496004874627346,30.302630549367187,0.19992479137756025,0.0003323000921316413,0.18889170061322466,-0.004706521259738505,0.1513862284049283,0.12771511762437332,0.11301006241248958,0.12273824629495839,0.014658974735558198,0.0029209688787804307,0.05805830573823357,0.002802540077023873,0.03244132647137812
